dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
compas,0,42,2,211,1,"[23, 0, 0, 3, 1, 0, 1, 1, 1, 0]",1,0,"[27.50446053849386, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.045,0.7825,rf,0.005493244559138853,0.05274662227956943
compas,0,42,2,211,2,"[23, 0, 0, 3, 1, 0, 1, 1, 1, 0]",1,0,"[27.51172027836828, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.073,0.7825,rf,0.0055020979004491224,0.05275104895022456
compas,0,42,2,211,3,"[23, 0, 0, 3, 1, 0, 1, 1, 1, 0]",1,0,"[23.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.115,0.7825,rf,0.003,0.051500000000000004
compas,0,42,2,211,4,"[23, 0, 0, 3, 1, 0, 1, 1, 1, 0]",1,0,"[27.525833433256153, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,11.172,0.7825,rf,0.005519309064946528,0.05275965453247327
compas,0,42,2,220,0,"[28, 1, 0, 9, 1, 0, 1, 0, 1, 1]",1,1,"[28.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.354,0.7825,rf,0.009,0.0545
compas,0,42,2,220,1,"[28, 1, 0, 9, 1, 0, 1, 0, 1, 1]",1,1,"[37.530243570715406, 1.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.404,0.7825,rf,0.01162224825697001,0.055811124128485004
compas,0,42,2,220,2,"[28, 1, 0, 9, 1, 0, 1, 0, 1, 1]",1,1,"[37.52239512258569, 1.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.404,0.7825,rf,0.01161267697876304,0.055806338489381525
compas,0,42,2,220,3,"[28, 1, 0, 9, 1, 0, 1, 0, 1, 1]",1,1,"[37.50450648823741, 1.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.341,0.7825,rf,0.011590861571021233,0.05579543078551062
compas,0,42,2,220,4,"[28, 1, 0, 9, 1, 0, 1, 0, 1, 1]",1,1,"[37.50226807696602, 1.0, 0.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,11.552,0.7825,rf,0.011588131801178072,0.05579406590058904
compas,0,42,2,221,0,"[27, 0, 0, 3, 1, 0, 1, 1, 1, 3]",1,1,"[27.50903671390382, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",0,False,False,0,11.478,0.7825,rf,0.000620776480370514,0.05031038824018526
compas,0,42,2,221,1,"[27, 0, 0, 3, 1, 0, 1, 1, 1, 3]",1,1,"[27.500087361971417, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",0,False,False,0,11.313,0.7825,rf,0.0006098626365505086,0.05030493131827526
compas,0,42,2,221,2,"[27, 0, 0, 3, 1, 0, 1, 1, 1, 3]",1,1,"[27.520434465842772, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",0,False,False,0,11.301,0.7825,rf,0.0006346761778570392,0.05031733808892852
compas,0,42,2,221,3,"[27, 0, 0, 3, 1, 0, 1, 1, 1, 3]",1,1,"[27.504998005782916, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",0,False,False,0,11.349,0.7825,rf,0.0006158512265645317,0.05030792561328227
compas,0,42,2,221,4,"[27, 0, 0, 3, 1, 0, 1, 1, 1, 3]",1,1,"[27.503872360524444, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0]",0,False,False,0,11.444,0.7825,rf,0.0006144784884444433,0.05030723924422222
compas,0,42,2,226,0,"[29, 0, 2, 11, 3, 0, 1, 0, 1, 34]",1,1,"[33.504829202226844, 0.0, 2.0, 11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 34.0]",0,False,False,0,10.815,0.7825,rf,0.005493694149057127,0.05274684707452856
compas,0,42,2,226,1,"[29, 0, 2, 11, 3, 0, 1, 0, 1, 34]",1,1,"[33.50660706705458, 0.0, 2.0, 11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 34.0]",0,False,False,0,10.728,0.7825,rf,0.005495862276895831,0.05274793113844792
compas,0,42,2,226,2,"[29, 0, 2, 11, 3, 0, 1, 0, 1, 34]",1,1,"[33.50355202482745, 0.0, 2.0, 11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 34.0]",0,False,False,0,10.71,0.7825,rf,0.005492136615643232,0.052746068307821616
compas,0,42,2,226,3,"[29, 0, 2, 11, 3, 0, 1, 0, 1, 34]",1,1,"[33.5025508876722, 0.0, 2.0, 11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 34.0]",0,False,False,0,10.745,0.7825,rf,0.005490915716673415,0.05274545785833671
compas,0,42,2,226,4,"[29, 0, 2, 11, 3, 0, 1, 0, 1, 34]",1,1,"[33.505722561443925, 0.0, 2.0, 11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 34.0]",0,False,False,0,10.934,0.7825,rf,0.005494783611516982,0.05274739180575849
compas,0,42,2,234,0,"[24, 1, 0, 8, 54, 0, 1, 1, 1, 47]",1,1,"[57.51372626744433, 1.0, 0.0, 8.0, 54.0, 0.0, 1.0, 1.0, 1.0, 47.0]",0,False,False,0,11.164,0.7825,rf,0.040870397887127236,0.07043519894356362
compas,0,42,2,234,1,"[24, 1, 0, 8, 54, 0, 1, 1, 1, 47]",1,1,"[57.503009222154155, 1.0, 0.0, 8.0, 54.0, 0.0, 1.0, 1.0, 1.0, 47.0]",0,False,False,0,11.191,0.7825,rf,0.04085732831970019,0.0704286641598501
compas,0,42,2,234,2,"[24, 1, 0, 8, 54, 0, 1, 1, 1, 47]",1,1,"[57.50290194434894, 1.0, 0.0, 8.0, 54.0, 0.0, 1.0, 1.0, 1.0, 47.0]",0,False,False,0,11.086,0.7825,rf,0.04085719749310847,0.07042859874655424
compas,0,42,2,234,3,"[24, 1, 0, 8, 54, 0, 1, 1, 1, 47]",1,1,"[57.508547990251536, 1.0, 0.0, 8.0, 54.0, 0.0, 1.0, 1.0, 1.0, 47.0]",0,False,False,0,11.077,0.7825,rf,0.0408640829149409,0.07043204145747045
compas,0,42,2,234,4,"[24, 1, 0, 8, 54, 0, 1, 1, 1, 47]",1,1,"[57.53491304774786, 1.0, 0.0, 8.0, 54.0, 0.0, 1.0, 1.0, 1.0, 47.0]",0,False,False,0,11.14,0.7825,rf,0.04089623542408275,0.07044811771204137
compas,0,42,2,242,0,"[24, 1, 0, 0, 1, 0, 1, 0, 1, 182]",1,0,"[24.0, 1.0, 0.0, 0.0, 154.5518851670485, 0.0, 1.0, 0.0, 1.0, 182.0]",0,False,False,0,10.522,0.7825,rf,0.012795990430587377,0.05639799521529369
compas,0,42,2,242,1,"[24, 1, 0, 0, 1, 0, 1, 0, 1, 182]",1,0,"[24.0, 1.0, 0.0, 0.0, 154.71385167556883, 0.0, 1.0, 0.0, 1.0, 182.0]",0,False,False,0,10.461,0.7825,rf,0.012809487639630739,0.056404743819815376
compas,0,42,2,242,2,"[24, 1, 0, 0, 1, 0, 1, 0, 1, 182]",1,0,"[24.0, 1.0, 0.0, 0.0, 265.41106303816355, 0.0, 1.0, 0.0, 1.0, 182.0]",0,False,False,0,10.477,0.7825,rf,0.0220342552531803,0.06101712762659015
compas,0,42,2,242,3,"[24, 1, 0, 0, 1, 0, 1, 0, 1, 182]",1,0,"[24.0, 1.0, 0.0, 0.0, 154.82510497606862, 0.0, 1.0, 0.0, 1.0, 182.0]",0,False,False,0,10.477,0.7825,rf,0.01281875874800572,0.056409379374002866
compas,0,42,2,242,4,"[24, 1, 0, 0, 1, 0, 1, 0, 1, 182]",1,0,"[24.0, 1.0, 0.0, 0.0, 163.5961880612157, 0.0, 1.0, 0.0, 1.0, 182.0]",0,False,False,0,10.563,0.7825,rf,0.013549682338434644,0.05677484116921733
compas,0,42,2,250,0,"[30, 1, 0, 7, 1, 0, 1, 0, 1, 602]",1,1,"[30.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0, 0.0, 602.0]",0,False,False,0,10.076,0.7825,rf,0.1,0.1
compas,0,42,2,250,1,"[30, 1, 0, 7, 1, 0, 1, 0, 1, 602]",1,1,"[55.53249016592005, 1.0, 0.0, 7.0, 58.05558995265526, 0.0, 1.0, 0.0, 1.0, 602.0]",0,False,False,0,9.988,0.7825,rf,0.03589181562522541,0.11794590781261272
compas,0,42,2,250,2,"[30, 1, 0, 7, 1, 0, 1, 0, 1, 602]",1,1,"[30.0, 1.0, 0.0, 0.0, 108.26135615772418, 0.0, 1.0, 0.0, 1.0, 602.0]",0,False,False,0,9.954,0.7825,rf,0.015938446346477016,0.10796922317323851
compas,0,42,2,250,3,"[30, 1, 0, 7, 1, 0, 1, 0, 1, 602]",1,1,"[55.64710522944316, 1.0, 0.0, 7.0, 57.53099083892362, 0.0, 1.0, 0.0, 1.0, 602.0]",0,False,False,0,10.011,0.7825,rf,0.03598787350012554,0.11799393675006278
compas,0,42,2,250,4,"[30, 1, 0, 7, 1, 0, 1, 0, 1, 602]",1,1,"[55.21628354417167, 1.0, 0.0, 7.0, 57.624288632706666, 0.0, 1.0, 0.0, 1.0, 602.0]",0,False,False,0,9.991,0.7825,rf,0.03547025601716255,0.11773512800858128
compas,0,42,2,253,0,"[62, 1, 0, 15, 36, 0, 0, 0, 0, 36]",1,1,"[62.0, 1.0, 0.0, 15.0, 56.05980702239929, 0.0, 0.0, 0.0, 0.0, 36.0]",0,False,False,0,10.106,0.7825,rf,0.0016716505851999408,0.05083582529259997
compas,0,42,2,253,1,"[62, 1, 0, 15, 36, 0, 0, 0, 0, 36]",1,1,"[62.0, 1.0, 0.0, 12.98192047172881, 36.0, 0.0, 0.0, 0.0, 0.0, 36.0]",0,False,False,0,10.25,0.7825,rf,0.0020180795282711906,0.0510090397641356
compas,0,42,2,253,2,"[62, 1, 0, 15, 36, 0, 0, 0, 0, 36]",1,1,"[62.0, 1.0, 0.0, 15.0, 56.01132600522332, 0.0, 0.0, 0.0, 0.0, 36.0]",0,False,False,0,9.904,0.7825,rf,0.0016676105004352765,0.05083380525021764
compas,0,42,2,253,3,"[62, 1, 0, 15, 36, 0, 0, 0, 0, 36]",1,1,"[62.0, 1.0, 0.0, 15.0, 56.24393338701243, 0.0, 0.0, 0.0, 0.0, 36.0]",0,False,False,0,10.211,0.7825,rf,0.0016869944489177027,0.050843497224458856
compas,0,42,2,253,4,"[62, 1, 0, 15, 36, 0, 0, 0, 0, 36]",1,1,"[62.0, 1.0, 0.0, 15.0, 36.0, 0.0, 0.0, 0.0, 0.0, 13.213914057401496]",0,False,False,0,10.22,0.7825,rf,0.001898840495216542,0.050949420247608276
compas,0,42,2,262,0,"[38, 0, 0, 14, 1, 0, 1, 1, 1, 4]",1,1,"[38.0, 0.0, 0.0, 8.470272489667702, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0]",0,False,False,0,11.137,0.7825,rf,0.005529727510332299,0.052764863755166154
compas,0,42,2,262,1,"[38, 0, 0, 14, 1, 0, 1, 1, 1, 4]",1,1,"[38.0, 0.0, 0.0, 8.495969345351012, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0]",0,False,False,0,11.094,0.7825,rf,0.005504030654648988,0.0527520153273245
compas,0,42,2,262,2,"[38, 0, 0, 14, 1, 0, 1, 1, 1, 4]",1,1,"[38.0, 0.0, 0.0, 8.49131119627577, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0]",0,False,False,0,11.132,0.7825,rf,0.00550868880372423,0.052754344401862115
compas,0,42,2,262,3,"[38, 0, 0, 14, 1, 0, 1, 1, 1, 4]",1,1,"[38.0, 0.0, 0.0, 8.467461526308446, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0]",0,False,False,0,11.175,0.7825,rf,0.005532538473691555,0.052766269236845784
compas,0,42,2,262,4,"[38, 0, 0, 14, 1, 0, 1, 1, 1, 4]",1,1,"[38.0, 0.0, 0.0, 8.497911277783052, 1.0, 0.0, 1.0, 1.0, 1.0, 4.0]",0,False,False,0,11.16,0.7825,rf,0.005502088722216948,0.05275104436110847
compas,0,42,2,274,0,"[52, 1, 0, 15, 0, 1, 1, 0, 1, 0]",1,0,"[52.0, 1.0, 0.0, 15.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.388570398383739]",0,False,False,0,11.412,0.7825,rf,0.00028238086653197827,0.050141190433265995
compas,0,42,2,274,1,"[52, 1, 0, 15, 0, 1, 1, 0, 1, 0]",1,0,"[52.0, 1.0, 0.0, 10.9660978719394, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.397,0.7825,rf,0.0040339021280606,0.0520169510640303
compas,0,42,2,274,2,"[52, 1, 0, 15, 0, 1, 1, 0, 1, 0]",1,0,"[52.0, 1.0, 0.0, 10.954822928178965, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.048,0.7825,rf,0.004045177071821035,0.05202258853591052
compas,0,42,2,274,3,"[52, 1, 0, 15, 0, 1, 1, 0, 1, 0]",1,0,"[52.0, 1.0, 0.0, 10.999169688150548, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.38,0.7825,rf,0.004000830311849452,0.052000415155924726
compas,0,42,2,274,4,"[52, 1, 0, 15, 0, 1, 1, 0, 1, 0]",1,0,"[52.0, 1.0, 0.0, 10.9684234730483, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,11.341,0.7825,rf,0.0040315765269516995,0.05201578826347585
compas,0,42,2,277,0,"[24, 1, 0, 12, 0, 1, 1, 1, 1, 36]",1,1,"[40.89555452543165, 1.0, 0.0, 0.8725968749374063, 0.0, 1.0, 1.0, 1.0, 1.0, 36.0]",0,False,False,0,10.514,0.7825,rf,0.03173173791217437,0.11586586895608719
compas,0,42,2,277,1,"[24, 1, 0, 12, 0, 1, 1, 1, 1, 36]",1,1,"[51.47958056461985, 1.0, 0.0, 1.983054845292028, 0.0, 1.0, 1.0, 1.0, 1.0, 36.0]",0,False,False,0,10.481,0.7825,rf,0.04352862877009804,0.12176431438504903
compas,0,42,2,277,2,"[24, 1, 0, 12, 0, 1, 1, 1, 1, 36]",1,1,"[41.98423081440875, 1.0, 0.0, 0.9761073954724142, 0.0, 1.0, 1.0, 1.0, 1.0, 36.0]",0,False,False,0,10.576,0.7825,rf,0.03295588140258703,0.11647794070129353
compas,0,42,2,277,3,"[24, 1, 0, 12, 0, 1, 1, 1, 1, 36]",1,1,"[45.29669808233265, 1.0, 0.0, 1.2506734872379022, 0.0, 1.0, 1.0, 1.0, 1.0, 36.0]",0,False,False,0,10.408,0.7825,rf,0.036720909539997036,0.11836045476999853
compas,0,42,2,277,4,"[24, 1, 0, 12, 0, 1, 1, 1, 1, 36]",1,1,"[42.89104796197882, 1.0, 0.0, 0.6674584032845543, 0.0, 1.0, 1.0, 1.0, 1.0, 36.0]",0,False,False,0,10.409,0.7825,rf,0.0343704049649823,0.11718520248249116
compas,0,42,2,279,0,"[20, 1, 0, 9, 70, 0, 1, 0, 1, 64]",1,0,"[52.514186733069494, 1.0, 0.0, 9.0, 70.0, 0.0, 1.0, 0.0, 1.0, 64.0]",0,False,False,0,10.166,0.7825,rf,0.03965144723545061,0.06982572361772531
compas,0,42,2,279,1,"[20, 1, 0, 9, 70, 0, 1, 0, 1, 64]",1,0,"[52.512482179749185, 1.0, 0.0, 9.0, 70.0, 0.0, 1.0, 0.0, 1.0, 64.0]",0,False,False,0,10.232,0.7825,rf,0.03964936851188925,0.06982468425594462
compas,0,42,2,279,2,"[20, 1, 0, 9, 70, 0, 1, 0, 1, 64]",1,0,"[52.50231499282039, 1.0, 0.0, 9.0, 70.0, 0.0, 1.0, 0.0, 1.0, 64.0]",0,False,False,0,10.199,0.7825,rf,0.0396369695034395,0.06981848475171976
compas,0,42,2,279,3,"[20, 1, 0, 9, 70, 0, 1, 0, 1, 64]",1,0,"[52.50941411602882, 1.0, 0.0, 9.0, 70.0, 0.0, 1.0, 0.0, 1.0, 64.0]",0,False,False,0,10.23,0.7825,rf,0.03964562697076686,0.06982281348538344
compas,0,42,2,279,4,"[20, 1, 0, 9, 70, 0, 1, 0, 1, 64]",1,0,"[52.51305691142841, 1.0, 0.0, 9.0, 70.0, 0.0, 1.0, 0.0, 1.0, 64.0]",0,False,False,0,10.209,0.7825,rf,0.03965006940418098,0.06982503470209049
compas,0,42,2,280,0,"[25, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30.000660525735597, 1.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.742,0.7825,rf,0.006098366494799509,0.05304918324739976
compas,0,42,2,280,1,"[25, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30.031153953484775, 1.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.796,0.7825,rf,0.006135553601810702,0.05306777680090535
compas,0,42,2,280,2,"[25, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30.021663479842402, 1.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.755,0.7825,rf,0.006123979853466344,0.05306198992673317
compas,0,42,2,280,3,"[25, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30.248504640332502, 1.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.812,0.7825,rf,0.006400615415039637,0.05320030770751982
compas,0,42,2,280,4,"[25, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30.075185572842877, 1.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,11.799,0.7825,rf,0.0061892506985888746,0.05309462534929444
compas,0,42,2,283,0,"[27, 1, 0, 6, 1, 0, 1, 0, 1, 10]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 10.0]",0,False,False,0,11.915,0.7825,rf,8.333333333333334e-05,0.05004166666666667
compas,0,42,2,283,1,"[27, 1, 0, 6, 1, 0, 1, 0, 1, 10]",1,0,"[33.52996724362865, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 1.0, 10.0]",0,False,False,0,11.738,0.7825,rf,0.00796337468735201,0.053981687343676005
compas,0,42,2,283,2,"[27, 1, 0, 6, 1, 0, 1, 0, 1, 10]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 10.0]",0,False,False,0,11.705,0.7825,rf,8.333333333333334e-05,0.05004166666666667
compas,0,42,2,283,3,"[27, 1, 0, 6, 1, 0, 1, 0, 1, 10]",1,0,"[33.501290783629855, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 1.0, 10.0]",0,False,False,0,11.58,0.7825,rf,0.007928403394670555,0.05396420169733528
compas,0,42,2,283,4,"[27, 1, 0, 6, 1, 0, 1, 0, 1, 10]",1,0,"[33.510554032889694, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 1.0, 10.0]",0,False,False,0,11.793,0.7825,rf,0.007939700040109382,0.053969850020054694
compas,0,42,2,298,0,"[20, 0, 0, 2, 1, 0, 1, 0, 1, 23]",1,1,"[44.52943264471747, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 23.0]",0,False,False,0,11.015,0.7825,rf,0.029913942249655448,0.06495697112482773
compas,0,42,2,298,1,"[20, 0, 0, 2, 1, 0, 1, 0, 1, 23]",1,1,"[44.5069988171203, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 23.0]",0,False,False,0,10.867,0.7825,rf,0.02988658392331744,0.06494329196165873
compas,0,42,2,298,2,"[20, 0, 0, 2, 1, 0, 1, 0, 1, 23]",1,1,"[44.502212305755336, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 23.0]",0,False,False,0,10.809,0.7825,rf,0.029880746714335778,0.06494037335716789
compas,0,42,2,298,3,"[20, 0, 0, 2, 1, 0, 1, 0, 1, 23]",1,1,"[44.50917106716299, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 23.0]",0,False,False,0,10.823,0.7825,rf,0.02988923300873535,0.06494461650436768
compas,0,42,2,298,4,"[20, 0, 0, 2, 1, 0, 1, 0, 1, 23]",1,1,"[44.52576193924439, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 23.0]",0,False,False,0,10.855,0.7825,rf,0.02990946577956633,0.06495473288978316
compas,0,42,2,311,0,"[32, 1, 0, 1, 1, 0, 1, 1, 1, 19]",1,0,"[32.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 14.025476537922538]",0,False,False,0,9.681,0.7825,rf,0.00041454362183978856,0.0502072718109199
compas,0,42,2,311,1,"[32, 1, 0, 1, 1, 0, 1, 1, 1, 19]",1,0,"[33.030065057958325, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 19.0]",0,False,False,0,9.637,0.7825,rf,0.0012561768999491767,0.050628088449974594
compas,0,42,2,311,2,"[32, 1, 0, 1, 1, 0, 1, 1, 1, 19]",1,0,"[33.10652332050611, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 19.0]",0,False,False,0,9.715,0.7825,rf,0.0013494186835440406,0.050674709341772026
compas,0,42,2,311,3,"[32, 1, 0, 1, 1, 0, 1, 1, 1, 19]",1,0,"[33.02346447538082, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 19.0]",0,False,False,0,9.731,0.7825,rf,0.0012481274090009997,0.0506240637045005
compas,0,42,2,311,4,"[32, 1, 0, 1, 1, 0, 1, 1, 1, 19]",1,0,"[33.00991611963051, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 19.0]",0,False,False,0,9.607,0.7825,rf,0.001231605023939647,0.05061580251196983
compas,0,42,2,313,0,"[21, 1, 0, 1, 1, 0, 1, 1, 1, 11]",1,0,"[27.518164400391534, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 11.0]",0,False,False,0,11.827,0.7825,rf,0.007948980976087237,0.05397449048804362
compas,0,42,2,313,1,"[21, 1, 0, 1, 1, 0, 1, 1, 1, 11]",1,0,"[27.55420512049307, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 11.0]",0,False,False,0,11.671,0.7825,rf,0.007992933073772036,0.05399646653688602
compas,0,42,2,313,2,"[21, 1, 0, 1, 1, 0, 1, 1, 1, 11]",1,0,"[27.518110493318826, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 11.0]",0,False,False,0,11.63,0.7825,rf,0.007948915235754665,0.053974457617877336
compas,0,42,2,313,3,"[21, 1, 0, 1, 1, 0, 1, 1, 1, 11]",1,0,"[27.558330734458142, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 11.0]",0,False,False,0,11.749,0.7825,rf,0.007997964310314808,0.05399898215515741
compas,0,42,2,313,4,"[21, 1, 0, 1, 1, 0, 1, 1, 1, 11]",1,0,"[27.50184967607002, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 11.0]",0,False,False,0,11.738,0.7825,rf,0.007929084970817096,0.05396454248540855
compas,0,42,2,314,0,"[22, 1, 0, 13, 1, 0, 1, 0, 1, 0]",1,1,"[56.51085769646652, 1.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.554,0.7825,rf,0.042086411824959175,0.07104320591247959
compas,0,42,2,314,1,"[22, 1, 0, 13, 1, 0, 1, 0, 1, 0]",1,1,"[56.52462537039417, 1.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.426,0.7825,rf,0.042103201671212405,0.0710516008356062
compas,0,42,2,314,2,"[22, 1, 0, 13, 1, 0, 1, 0, 1, 0]",1,1,"[56.50531288685264, 1.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.453,0.7825,rf,0.04207964986201542,0.07103982493100772
compas,0,42,2,314,3,"[22, 1, 0, 13, 1, 0, 1, 0, 1, 0]",1,1,"[56.50194796667559, 1.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.466,0.7825,rf,0.042075546300823885,0.07103777315041195
compas,0,42,2,314,4,"[22, 1, 0, 13, 1, 0, 1, 0, 1, 0]",1,1,"[56.52037951737357, 1.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,10.42,0.7825,rf,0.042098023801675086,0.07104901190083754
compas,0,42,2,315,0,"[32, 1, 0, 24, 1, 0, 1, 1, 1, 2]",1,1,"[64.12919147749517, 1.0, 0.0, 24.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,False,False,0,11.706,0.7825,rf,0.039181940826213624,0.06959097041310681
compas,0,42,2,315,1,"[32, 1, 0, 24, 1, 0, 1, 1, 1, 2]",1,1,"[32.01784113070712, 1.0, 0.0, 7.401963404107955, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,False,False,0,11.73,0.7825,rf,0.01661979407236414,0.10830989703618207
compas,0,42,2,315,2,"[32, 1, 0, 24, 1, 0, 1, 1, 1, 2]",1,1,"[32.52685121621801, 1.0, 0.0, 8.274821430519404, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,False,False,0,11.784,0.7825,rf,0.016367680052673295,0.10818384002633666
compas,0,42,2,315,3,"[32, 1, 0, 24, 1, 0, 1, 1, 1, 2]",1,1,"[64.71505943944554, 1.0, 0.0, 24.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,False,False,0,11.76,0.7825,rf,0.039896413950543344,0.06994820697527168
compas,0,42,2,315,4,"[32, 1, 0, 24, 1, 0, 1, 1, 1, 2]",1,1,"[32.564788122824964, 1.0, 0.0, 8.452676810901085, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0,False,False,0,11.678,0.7825,rf,0.016236089192543997,0.108118044596272
compas,0,42,2,317,0,"[25, 1, 0, 6, 1, 1, 0, 0, 0, 32]",1,1,"[25.50900806273082, 1.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 32.0]",0,False,False,0,11.269,0.7825,rf,0.0006207415399156355,0.05031037076995782
compas,0,42,2,317,1,"[25, 1, 0, 6, 1, 1, 0, 0, 0, 32]",1,1,"[25.50267837548408, 1.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 32.0]",0,False,False,0,11.16,0.7825,rf,0.0006130224091269277,0.05030651120456347
