dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,0,189,3,"[27, 1, 0, 11, 1, 1, 1, 0, 1, 2]",1,1,"[31.279796511981015, 1.0, 0.0, 10.998319454381832, 22.183370338457706, 1.0, 1.0, 0.0, 0.0, 11.189684420508822]",0,True,True,64,48.443,nn,0.785,0.10775203248119997,0.3038760162406
compas,0,42,0,189,4,"[27, 1, 0, 11, 1, 1, 1, 0, 1, 2]",1,1,"[29.70323091039013, 1.0, 0.0, 10.994450710133423, 22.147722990661478, 1.0, 1.0, 0.0, 0.0, 5.638675618574975]",0,True,True,64,48.063,nn,0.785,0.10536770556875433,0.30268385278437715
compas,0,42,0,191,0,"[27, 1, 0, 5, 76, 0, 1, 1, 1, 203]",1,1,"[27.0, 1.0, 0.0, 5.0, 76.0, 0.0, 1.0, 1.0, 0.0, 398.8194143757945]",0,True,True,64,50.099,nn,0.785,0.11631828453131621,0.1581591422656581
compas,0,42,0,191,1,"[27, 1, 0, 5, 76, 0, 1, 1, 1, 203]",1,1,"[27.0, 1.0, 0.0, 5.0, 76.0, 0.0, 1.0, 1.0, 0.0, 427.67392288225875]",0,True,True,64,50.079,nn,0.785,0.1187228269068549,0.15936141345342747
compas,0,42,0,191,2,"[27, 1, 0, 5, 76, 0, 1, 1, 1, 203]",1,1,"[27.0, 1.0, 0.0, 5.0, 76.0, 0.0, 1.0, 1.0, 0.0, 417.28109953059464]",0,True,True,64,50.541,nn,0.785,0.11785675829421623,0.1589283791471081
compas,0,42,0,191,3,"[27, 1, 0, 5, 76, 0, 1, 1, 1, 203]",1,1,"[27.0, 1.0, 0.0, 5.0, 76.0, 0.0, 1.0, 1.0, 0.0, 408.8362952950537]",0,True,True,64,49.867,nn,0.785,0.11715302460792115,0.15857651230396058
compas,0,42,0,191,4,"[27, 1, 0, 5, 76, 0, 1, 1, 1, 203]",1,1,"[27.0, 1.0, 0.0, 5.0, 76.0, 0.0, 1.0, 1.0, 0.0, 407.96551263738723]",0,True,True,64,49.788,nn,0.785,0.11708045938644894,0.15854022969322448
compas,0,42,0,195,0,"[36, 1, 0, 16, 0, 0, 1, 0, 1, 0]",1,0,"[38.70300062113085, 1.0, 0.0, 15.998712188892862, 1.4518201915414153, 0.0, 1.0, 0.0, 0.0, 3.354775519542108]",0,True,True,64,48.919,nn,0.785,0.10369817967458872,0.30184908983729436
compas,0,42,0,195,1,"[36, 1, 0, 16, 0, 0, 1, 0, 1, 0]",1,0,"[36.40302229944351, 1.0, 0.0, 15.994965426587896, 0.18095647471935017, 0.0, 1.0, 0.0, 0.0, 2.3939993635182955]",0,True,True,64,48.808,nn,0.785,0.10071110483567602,0.300355552417838
compas,0,42,0,195,2,"[36, 1, 0, 16, 0, 0, 1, 0, 1, 0]",1,0,"[37.442310246527725, 1.0, 0.0, 16.007301987625254, 0.7081604108264479, 0.0, 1.0, 0.0, 0.0, 1.7984065574088937]",0,True,True,64,49.077,nn,0.785,0.10197509750310144,0.3009875487515507
compas,0,42,0,195,3,"[36, 1, 0, 16, 0, 0, 1, 0, 1, 0]",1,0,"[38.0134948022435, 1.0, 0.0, 16.004598602387812, 1.0297607161790268, 0.0, 1.0, 0.0, 0.0, 1.5594466526729356]",0,True,True,64,49.047,nn,0.785,0.1026758473492761,0.3013379236746381
compas,0,42,0,195,4,"[36, 1, 0, 16, 0, 0, 1, 0, 1, 0]",1,0,"[44.60514429374711, 1.0, 0.0, 16.006752808278144, 3.9464765503312123, 0.0, 1.0, 0.0, 0.0, 8.42226244015406]",0,True,True,64,48.947,nn,0.785,0.11153155946449392,0.30576577973224695
compas,0,42,0,196,0,"[42, 1, 0, 13, 1, 1, 1, 0, 1, 0]",1,1,"[42.0, 1.0, 0.0, 12.97919398291913, 0.0, 1.0, 1.0, 0.0, 0.0, 2.6116474337495643]",0,True,True,64,49.279,nn,0.785,0.10032177663656001,0.25016088831828004
compas,0,42,0,196,1,"[42, 1, 0, 13, 1, 1, 1, 0, 1, 0]",1,1,"[42.0, 1.0, 0.0, 13.010189090571117, 0.0, 1.0, 1.0, 0.0, 0.0, 0.7221986978638295]",0,True,True,64,49.4,nn,0.785,0.10015370564872644,0.2500768528243632
compas,0,42,0,196,2,"[42, 1, 0, 13, 1, 1, 1, 0, 1, 0]",1,1,"[42.0, 1.0, 0.0, 12.999407040077685, 9.061222126060628, 1.0, 1.0, 0.0, 0.0, 10.102610310344062]",0,True,True,64,49.605,nn,0.785,0.10151424566295604,0.25075712283147805
compas,0,42,0,196,3,"[42, 1, 0, 13, 1, 1, 1, 0, 1, 0]",1,1,"[42.0, 1.0, 0.0, 12.977045984649543, 0.0, 1.0, 1.0, 0.0, 0.0, 0.8572513904574031]",0,True,True,64,49.26,nn,0.785,0.10017772496455524,0.25008886248227763
compas,0,42,0,196,4,"[42, 1, 0, 13, 1, 1, 1, 0, 1, 0]",1,1,"[42.0, 1.0, 0.0, 13.00936051308231, 0.0, 1.0, 1.0, 0.0, 0.0, 2.356333075032735]",0,True,True,64,49.062,nn,0.785,0.10028905493600171,0.25014452746800087
compas,0,42,0,201,0,"[22, 1, 0, 5, 1, 0, 1, 0, 1, 19]",1,1,"[22.0, 1.0, 0.0, 5.0, 1.2405509562108037, 0.0, 1.0, 0.0, 0.0, 696.5847174853951]",0,True,True,64,50.252,nn,0.785,0.1564854390368005,0.22824271951840028
compas,0,42,0,201,1,"[22, 1, 0, 5, 1, 0, 1, 0, 1, 19]",1,1,"[22.390829077616242, 1.0, 0.0, 5.0, 0.3139617007989699, 0.0, 1.0, 0.0, 0.0, 716.4795864155949]",0,True,True,64,49.966,nn,0.785,0.15865708955259428,0.27932854477629715
compas,0,42,0,201,2,"[22, 1, 0, 5, 1, 0, 1, 0, 1, 19]",1,1,"[22.596131849032716, 1.0, 0.0, 5.0, 0.9125720040782284, 0.0, 1.0, 0.0, 0.0, 700.2710305105516]",0,True,True,64,50.432,nn,0.785,0.1575068616020021,0.27875343080100107
compas,0,42,0,201,3,"[22, 1, 0, 5, 1, 0, 1, 0, 1, 19]",1,1,"[22.0, 1.0, 0.0, 5.0, 1.3025320745689726, 0.0, 1.0, 0.0, 0.0, 746.1336605887948]",0,True,True,64,50.334,nn,0.785,0.160619682721947,0.23030984136097352
compas,0,42,0,201,4,"[22, 1, 0, 5, 1, 0, 1, 0, 1, 19]",1,1,"[22.0, 1.0, 0.0, 5.0, 0.8321570335145481, 0.0, 1.0, 0.0, 0.0, 716.7251649282297]",0,True,True,64,50.175,nn,0.785,0.15815775065789295,0.2290788753289465
compas,0,42,0,215,0,"[25, 1, 0, 11, 1, 0, 1, 1, 1, 6]",1,1,"[25.218321405517163, 1.0, 0.0, 11.0, 1.3848092950879263, 0.0, 1.0, 1.0, 0.0, 1005.9772659740357]",0,True,True,64,49.35,nn,0.785,0.1836297518889113,0.29181487594445565
compas,0,42,0,215,1,"[25, 1, 0, 11, 1, 0, 1, 1, 1, 6]",1,1,"[26.737218103621327, 1.0, 0.0, 11.0, 0.9978439837435484, 0.0, 1.0, 1.0, 0.0, 1008.3777607463988]",0,True,True,64,49.562,nn,0.785,0.18565021839317414,0.2928251091965871
compas,0,42,0,215,2,"[25, 1, 0, 11, 1, 0, 1, 1, 1, 6]",1,1,"[25.720078580088803, 1.0, 0.0, 11.0, 0.8530856895571723, 0.0, 1.0, 1.0, 0.0, 992.8280006672671]",0,True,True,64,50.213,nn,0.785,0.18312605419134023,0.2915630270956701
compas,0,42,0,215,3,"[25, 1, 0, 11, 1, 0, 1, 1, 1, 6]",1,1,"[25.059211374248033, 1.0, 0.0, 11.0, 0.7814281809383772, 0.0, 1.0, 1.0, 0.0, 1001.5391832867303]",0,True,True,64,49.196,nn,0.785,0.18305202191846806,0.291526010959234
compas,0,42,0,215,4,"[25, 1, 0, 11, 1, 0, 1, 1, 1, 6]",1,1,"[25.40286491842449, 1.0, 0.0, 11.0, 0.9194994504169465, 0.0, 1.0, 1.0, 0.0, 991.6659095201676]",0,True,True,64,49.368,nn,0.785,0.1826368328534847,0.2913184164267424
compas,0,42,0,216,0,"[34, 0, 0, 14, 1, 0, 0, 0, 0, 3]",1,1,"[34.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.513321409308112]",0,True,True,64,49.311,nn,0.785,0.014126110117442345,0.10706305505872118
compas,0,42,0,216,1,"[34, 0, 0, 14, 1, 0, 0, 0, 0, 3]",1,1,"[34.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.452205749341206]",0,True,True,64,49.625,nn,0.785,0.014037683812445101,0.10701884190622256
compas,0,42,0,216,2,"[34, 0, 0, 14, 1, 0, 0, 0, 0, 3]",1,1,"[34.0, 0.0, 0.0, 0.0, 1.0350195821059458, 0.0, 0.0, 0.0, 0.0, 4.815022932545052]",0,True,True,64,50.079,nn,0.785,0.014154170209554251,0.15707708510477714
compas,0,42,0,216,3,"[34, 0, 0, 14, 1, 0, 0, 0, 0, 3]",1,1,"[34.0, 0.0, 0.0, 0.0, 1.0500762491493658, 0.0, 0.0, 0.0, 0.0, 5.630390613723527]",0,True,True,64,49.657,nn,0.785,0.014223372238572743,0.1571116861192864
compas,0,42,0,216,4,"[34, 0, 0, 14, 1, 0, 0, 0, 0, 3]",1,1,"[34.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.085115858882453]",0,True,True,64,49.452,nn,0.785,0.014173759654906873,0.10708687982745344
compas,0,42,0,217,0,"[24, 1, 0, 5, 86, 0, 1, 0, 1, 116]",1,0,"[24.0, 1.0, 0.0, 5.0, 86.0, 0.0, 1.0, 0.0, 0.0, 707.3199544801142]",0,True,True,64,50.211,nn,0.785,0.14927666287334285,0.17463833143667143
compas,0,42,0,217,1,"[24, 1, 0, 5, 86, 0, 1, 0, 1, 116]",1,0,"[24.0, 1.0, 0.0, 5.0, 86.0, 0.0, 1.0, 0.0, 0.0, 703.9894408554582]",0,True,True,64,50.624,nn,0.785,0.14899912007128818,0.1744995600356441
compas,0,42,0,217,2,"[24, 1, 0, 5, 86, 0, 1, 0, 1, 116]",1,0,"[24.0, 1.0, 0.0, 5.0, 86.0, 0.0, 1.0, 0.0, 0.0, 697.4974733449526]",0,True,True,64,51.609,nn,0.785,0.14845812277874604,0.17422906138937302
compas,0,42,0,217,3,"[24, 1, 0, 5, 86, 0, 1, 0, 1, 116]",1,0,"[24.0, 1.0, 0.0, 5.0, 86.0, 0.0, 1.0, 0.0, 0.0, 723.114195534379]",0,True,True,64,50.274,nn,0.785,0.15059284962786493,0.17529642481393248
compas,0,42,0,217,4,"[24, 1, 0, 5, 86, 0, 1, 0, 1, 116]",1,0,"[24.0, 1.0, 0.0, 5.0, 86.0, 0.0, 1.0, 0.0, 0.0, 711.779204840238]",0,True,True,64,50.268,nn,0.785,0.14964826707001985,0.17482413353500992
compas,0,42,0,221,0,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,"[21.0, 1.0, 0.0, 0.0, 0.01817961639946475, 0.0, 1.0, 0.0, 0.0, 4.068831905556943]",0,True,True,64,49.439,nn,0.785,0.10025725096016302,0.20012862548008153
compas,0,42,0,221,1,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,"[21.0, 1.0, 0.0, 0.0, 0.4915146641729269, 0.0, 1.0, 0.0, 0.0, 2.457808641038846]",0,True,True,64,49.643,nn,0.785,0.10016244360876765,0.20008122180438384
compas,0,42,0,221,2,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,"[21.0, 1.0, 0.0, 0.0, 0.47949180532043556, 0.0, 1.0, 0.0, 0.0, 10.377481340460012]",0,True,True,64,50.432,nn,0.785,0.10082141442881505,0.20041070721440754
compas,0,42,0,221,3,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,"[21.0, 1.0, 0.0, 0.0, 0.5932498834210778, 0.0, 1.0, 0.0, 0.0, 8.125719531924792]",0,True,True,64,49.936,nn,0.785,0.10064324745127882,0.20032162372563944
compas,0,42,0,221,4,"[21, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,"[21.0, 1.0, 0.0, 0.0, 0.8496923262079257, 0.0, 1.0, 0.0, 0.0, 7.591925616127057]",0,True,True,64,50.086,nn,0.785,0.10062013482852793,0.200310067414264
compas,0,42,0,230,0,"[32, 1, 0, 4, 1, 0, 1, 1, 1, 414]",1,0,"[32.0, 1.0, 0.0, 4.0, 1.6261615877640088, 0.0, 1.0, 1.0, 0.0, 414.0]",0,True,True,64,50.185,nn,0.785,0.10005218013231368,0.15002609006615686
compas,0,42,0,230,1,"[32, 1, 0, 4, 1, 0, 1, 1, 1, 414]",1,0,"[32.0, 1.0, 0.0, 4.0, 0.6501990911108706, 0.0, 1.0, 1.0, 0.0, 414.0]",0,True,True,64,50.378,nn,0.785,0.10002915007574076,0.15001457503787038
compas,0,42,0,230,2,"[32, 1, 0, 4, 1, 0, 1, 1, 1, 414]",1,0,"[32.0, 1.0, 0.0, 4.0, 1.1869374267390782, 0.0, 1.0, 1.0, 0.0, 414.0]",0,True,True,64,51.544,nn,0.785,0.10001557811889493,0.15000778905944748
compas,0,42,0,230,3,"[32, 1, 0, 4, 1, 0, 1, 1, 1, 414]",1,0,"[32.0, 1.0, 0.0, 4.0, 3.978040455824896, 0.0, 1.0, 1.0, 0.0, 414.0]",0,True,True,64,50.077,nn,0.785,0.10024817003798542,0.15012408501899271
compas,0,42,0,230,4,"[32, 1, 0, 4, 1, 0, 1, 1, 1, 414]",1,0,"[32.0, 1.0, 0.0, 4.0, 1.1120346852066234, 0.0, 1.0, 1.0, 0.0, 414.0]",0,True,True,64,50.274,nn,0.785,0.10000933622376723,0.15000466811188362
compas,0,42,0,238,0,"[29, 1, 0, 4, 0, 0, 1, 1, 1, 355]",1,1,"[29.0, 1.0, 0.0, 4.0, 2.572681804122574, 0.0, 1.0, 1.0, 0.0, 355.0]",0,True,True,64,50.126,nn,0.785,0.10021439015034356,0.15010719507517178
compas,0,42,0,238,1,"[29, 1, 0, 4, 0, 0, 1, 1, 1, 355]",1,1,"[29.0, 1.0, 0.0, 4.0, 1.880316445131566, 0.0, 1.0, 1.0, 0.0, 355.0]",0,True,True,64,50.369,nn,0.785,0.10015669303709429,0.15007834651854715
compas,0,42,0,238,2,"[29, 1, 0, 4, 0, 0, 1, 1, 1, 355]",1,1,"[29.0, 1.0, 0.0, 4.0, 16.466978069242643, 0.0, 1.0, 1.0, 0.0, 355.0]",0,True,True,64,51.559,nn,0.785,0.1013722481724369,0.15068612408621845
compas,0,42,0,238,3,"[29, 1, 0, 4, 0, 0, 1, 1, 1, 355]",1,1,"[29.0, 1.0, 0.0, 4.0, 7.001429565758471, 0.0, 1.0, 1.0, 0.0, 355.0]",0,True,True,64,50.09,nn,0.785,0.10058345246381323,0.15029172623190662
compas,0,42,0,238,4,"[29, 1, 0, 4, 0, 0, 1, 1, 1, 355]",1,1,"[29.0, 1.0, 0.0, 4.0, 0.6308694476008156, 0.0, 1.0, 1.0, 0.0, 355.0]",0,True,True,64,50.414,nn,0.785,0.10005257245396673,0.15002628622698339
compas,0,42,0,262,0,"[32, 1, 0, 17, 84, 0, 1, 0, 1, 209]",1,1,"[33.439841910984455, 1.0, 0.0, 17.010323802144242, 84.0, 0.0, 1.0, 0.0, 0.0, 729.1192734236955]",0,True,True,64,48.151,nn,0.785,0.14510950135694545,0.27255475067847273
compas,0,42,0,262,1,"[32, 1, 0, 17, 84, 0, 1, 0, 1, 209]",1,1,"[32.92345994345623, 1.0, 0.0, 17.02239119162452, 84.0, 0.0, 1.0, 0.0, 0.0, 732.0467539403113]",0,True,True,64,48.018,nn,0.785,0.14473579134940198,0.272367895674701
compas,0,42,0,262,2,"[32, 1, 0, 17, 84, 0, 1, 0, 1, 209]",1,1,"[32.65716008288753, 1.0, 0.0, 16.985393985624018, 84.0, 0.0, 1.0, 0.0, 0.0, 706.6345773070879]",0,True,True,64,47.928,nn,0.785,0.14228556885852867,0.2711427844292643
compas,0,42,0,262,3,"[32, 1, 0, 17, 84, 0, 1, 0, 1, 209]",1,1,"[35.50040330204877, 1.0, 0.0, 16.981265693485966, 84.0, 0.0, 1.0, 0.0, 0.0, 742.8425595339959]",0,True,True,64,47.881,nn,0.785,0.14877439878237397,0.274387199391187
compas,0,42,0,262,4,"[32, 1, 0, 17, 84, 0, 1, 0, 1, 209]",1,1,"[36.94072810709038, 1.0, 0.0, 16.999393113017256, 84.0, 0.0, 1.0, 0.0, 0.0, 789.8822931164424]",0,True,True,64,48.054,nn,0.785,0.15443274282606478,0.2772163714130324
compas,0,42,0,266,0,"[21, 1, 0, 2, 1, 0, 1, 0, 1, 140]",1,1,"[21.088714421889506, 1.0, 0.0, 2.0, 0.8694422177398842, 0.0, 1.0, 0.0, 0.0, 705.0595533148295]",0,True,True,64,48.844,nn,0.785,0.14720736424413491,0.2736036821220675
compas,0,42,0,266,1,"[21, 1, 0, 2, 1, 0, 1, 0, 1, 140]",1,1,"[24.550996028961304, 1.0, 0.0, 2.0, 0.4712291204981298, 0.0, 1.0, 0.0, 0.0, 710.3472318914992]",0,True,True,64,48.837,nn,0.785,0.15190348319306468,0.27595174159653235
compas,0,42,0,266,2,"[21, 1, 0, 2, 1, 0, 1, 0, 1, 140]",1,1,"[21.988210083197774, 1.0, 0.0, 2.0, 0.9273605442208179, 0.0, 1.0, 0.0, 0.0, 710.122869738616]",0,True,True,64,48.611,nn,0.785,0.14872142668066843,0.27436071334033424
compas,0,42,0,266,3,"[21, 1, 0, 2, 1, 0, 1, 0, 1, 140]",1,1,"[22.829036172106314, 1.0, 0.0, 2.0, 0.27746183107058187, 0.0, 1.0, 0.0, 0.0, 707.135208358251]",0,True,True,64,48.699,nn,0.785,0.14955201079446787,0.27477600539723396
compas,0,42,0,266,4,"[21, 1, 0, 2, 1, 0, 1, 0, 1, 140]",1,1,"[24.47527497881238, 1.0, 0.0, 2.0, 0.8209990822570994, 0.0, 1.0, 0.0, 0.0, 702.1110995561687]",0,True,True,64,48.919,nn,0.785,0.15109564859088986,0.27554782429544494
compas,0,42,0,273,0,"[20, 1, 0, 2, 1, 0, 1, 0, 1, 2]",1,1,"[20.174931343457335, 1.0, 0.0, 2.0, 1.7847902782103269, 0.0, 1.0, 0.0, 0.0, 6.135165940432346]",0,True,True,64,49.217,nn,0.785,0.10062332725820884,0.25031166362910445
compas,0,42,0,273,1,"[20, 1, 0, 2, 1, 0, 1, 0, 1, 2]",1,1,"[23.108884620251196, 1.0, 0.0, 2.0, 1.532746569799892, 0.0, 1.0, 0.0, 0.0, 2.5217683490093092]",0,True,True,64,48.851,nn,0.785,0.10387919895085751,0.25193959947542877
compas,0,42,0,273,2,"[20, 1, 0, 2, 1, 0, 1, 0, 1, 2]",1,1,"[22.07235973267253, 1.0, 0.0, 2.0, 0.9865553431791838, 0.0, 1.0, 0.0, 0.0, 697.7763882752059]",0,True,True,64,48.72,nn,0.785,0.16050975404434273,0.2802548770221714
compas,0,42,0,273,3,"[20, 1, 0, 2, 1, 0, 1, 0, 1, 2]",1,1,"[23.22989844871243, 1.0, 0.0, 2.0, 1.4314279822857277, 0.0, 1.0, 0.0, 0.0, 3.142649257133491]",0,True,True,64,48.825,nn,0.785,0.10407007365049521,0.25203503682524764
compas,0,42,0,273,4,"[20, 1, 0, 2, 1, 0, 1, 0, 1, 2]",1,1,"[20.327018897343354, 1.0, 0.0, 2.0, 0.9104025330048415, 0.0, 1.0, 0.0, 0.0, 12.060006314871487]",0,True,True,64,49.46,nn,0.785,0.10124460384850112,0.25062230192425056
compas,0,42,0,278,0,"[30, 1, 0, 20, 0, 0, 1, 0, 1, 317]",1,1,"[31.656045575920857, 1.0, 0.0, 20.0, 1.8364327124796205, 0.0, 1.0, 0.0, 0.0, 815.0068697772872]",0,True,True,64,48.889,nn,0.785,0.14367317631632714,0.2718365881581636
compas,0,42,0,278,1,"[30, 1, 0, 20, 0, 0, 1, 0, 1, 317]",1,1,"[30.073473471681204, 1.0, 0.0, 20.0, 0.3827494507338116, 0.0, 1.0, 0.0, 0.0, 806.8491412225834]",0,True,True,64,48.728,nn,0.785,0.14094225935084295,0.2704711296754215
compas,0,42,0,278,2,"[30, 1, 0, 20, 0, 0, 1, 0, 1, 317]",1,1,"[31.05396510167013, 1.0, 0.0, 20.0, 5.527412333174103, 0.0, 1.0, 0.0, 0.0, 812.6933277690409]",0,True,True,64,48.672,nn,0.785,0.1430537183032376,0.2715268591516188
compas,0,42,0,278,3,"[30, 1, 0, 20, 0, 0, 1, 0, 1, 317]",1,1,"[30.10891890244541, 1.0, 0.0, 20.0, 3.6147044495416196, 0.0, 1.0, 0.0, 0.0, 801.9428254114013]",0,True,True,64,48.655,nn,0.785,0.1408459554182234,0.2704229777091117
compas,0,42,0,278,4,"[30, 1, 0, 20, 0, 0, 1, 0, 1, 317]",1,1,"[33.87692564860024, 1.0, 0.0, 20.0, 1.367574413542119, 0.0, 1.0, 0.0, 0.0, 817.5099042635129]",0,True,True,64,49.297,nn,0.785,0.146551081331137,0.27327554066556853
compas,0,42,0,282,0,"[25, 1, 0, 8, 0, 0, 1, 0, 1, 29]",1,0,"[27.176639512731704, 1.0, 0.0, 8.0, 0.5278335137478649, 0.0, 1.0, 0.0, 0.0, 696.7365250457229]",0,True,True,64,49.069,nn,0.785,0.1583431349767832,0.2791715674883916
compas,0,42,0,282,1,"[25, 1, 0, 8, 0, 0, 1, 0, 1, 29]",1,0,"[26.5541823566285, 1.0, 0.0, 8.0, 1.8355211828431806, 0.0, 1.0, 0.0, 0.0, 706.3013979684898]",0,True,True,64,48.785,nn,0.785,0.15849008759996291,0.2792450437999815
compas,0,42,0,282,2,"[25, 1, 0, 8, 0, 0, 1, 0, 1, 29]",1,0,"[26.599254481997875, 1.0, 0.0, 8.0, 3.5283215618002544, 0.0, 1.0, 0.0, 0.0, 723.5938105589421]",0,True,True,64,48.519,nn,0.785,0.16012715468729508,0.28006357734364756
compas,0,42,0,282,3,"[25, 1, 0, 8, 0, 0, 1, 0, 1, 29]",1,0,"[25.383702875510057, 1.0, 0.0, 8.0, 4.103934432451242, 0.0, 1.0, 0.0, 0.0, 701.6841850794382]",0,True,True,64,48.981,nn,0.785,0.156866940295312,0.278433470147656
compas,0,42,0,282,4,"[25, 1, 0, 8, 0, 0, 1, 0, 1, 29]",1,0,"[25.3101348122304, 1.0, 0.0, 8.0, 0.40699695308964934, 0.0, 1.0, 0.0, 0.0, 701.3199651993497]",0,True,True,64,49.093,nn,0.785,0.1564387933650168,0.2782193966825084
compas,0,42,0,284,0,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,1,"[24.0, 1.0, 0.0, 5.0, 0.29403420233568056, 0.0, 1.0, 0.0, 0.0, 4.3973863170200005]",0,True,True,64,50.395,nn,0.785,0.10034194600955704,0.20017097300477854
compas,0,42,0,284,1,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,1,"[24.0, 1.0, 0.0, 5.0, 5.482514498565941, 0.0, 1.0, 0.0, 0.0, 7.642764861609893]",0,True,True,64,50.138,nn,0.785,0.10092710661334799,0.200463553306674
compas,0,42,0,284,2,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,1,"[24.0, 1.0, 0.0, 5.0, 1.0790584204114193, 0.0, 1.0, 0.0, 0.0, 5.4248319433118635]",0,True,True,64,49.874,nn,0.785,0.10037532419697695,0.20018766209848848
compas,0,42,0,284,3,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,1,"[24.0, 1.0, 0.0, 5.0, 0.2395680525930235, 0.0, 1.0, 0.0, 0.0, 13.678105382218424]",0,True,True,64,49.938,nn,0.785,0.10111987811080213,0.2005599390554011
compas,0,42,0,284,4,"[24, 1, 0, 5, 1, 0, 1, 0, 1, 1]",1,1,"[24.0, 1.0, 0.0, 5.0, 0.3152211905528839, 0.0, 1.0, 0.0, 0.0, 5.382014417793964]",0,True,True,64,50.191,nn,0.785,0.10042223276893676,0.2002111163844684
compas,0,42,0,285,0,"[19, 1, 0, 3, 1, 0, 1, 0, 1, 30]",1,0,"[19.0, 1.0, 0.0, 3.0, 2.8777030782716153, 0.0, 1.0, 0.0, 0.0, 708.5854024628522]",0,True,True,64,50.326,nn,0.785,0.15670525879509367,0.22835262939754686
compas,0,42,0,285,1,"[19, 1, 0, 3, 1, 0, 1, 0, 1, 30]",1,0,"[19.0, 1.0, 0.0, 3.0, 1.693367262775693, 0.0, 1.0, 0.0, 0.0, 698.4592794536866]",0,True,True,64,50.136,nn,0.785,0.1557627205597052,0.22788136027985262
compas,0,42,0,285,2,"[19, 1, 0, 3, 1, 0, 1, 0, 1, 30]",1,0,"[19.0, 1.0, 0.0, 3.0, 0.4773741311306168, 0.0, 1.0, 0.0, 0.0, 711.623250256917]",0,True,True,64,49.909,nn,0.785,0.15684548967714887,0.22842274483857444
compas,0,42,0,285,3,"[19, 1, 0, 3, 1, 0, 1, 0, 1, 30]",1,0,"[19.0, 1.0, 0.0, 3.0, 0.8594933558992124, 0.0, 1.0, 0.0, 0.0, 716.0484555944334]",0,True,True,64,49.965,nn,0.785,0.15718241351987786,0.22859120675993894
compas,0,42,0,285,4,"[19, 1, 0, 3, 1, 0, 1, 0, 1, 30]",1,0,"[19.0, 1.0, 0.0, 3.0, 1.1736786957616996, 0.0, 1.0, 0.0, 0.0, 698.9170507987969]",0,True,True,64,50.041,nn,0.785,0.15575756079121322,0.22787878039560663
compas,0,42,0,286,0,"[31, 1, 0, 6, 1, 0, 1, 1, 1, 31]",1,1,"[31.0, 1.0, 0.0, 6.0, 1.1489649225796654, 0.0, 1.0, 1.0, 0.0, 413.1916842239028]",0,True,True,64,49.835,nn,0.785,0.1318617207622069,0.21593086038110348
compas,0,42,0,286,1,"[31, 1, 0, 6, 1, 0, 1, 1, 1, 31]",1,1,"[31.0, 1.0, 0.0, 6.0, 1.4729497955409414, 0.0, 1.0, 1.0, 0.0, 434.18679949102557]",0,True,True,64,49.773,nn,0.785,0.13363831244054722,0.21681915622027365
compas,0,42,0,286,2,"[31, 1, 0, 6, 1, 0, 1, 1, 1, 31]",1,1,"[31.0, 1.0, 0.0, 6.0, 5.340137656781437, 0.0, 1.0, 1.0, 0.0, 398.8847396800712]",0,True,True,64,49.322,nn,0.785,0.13101873977807107,0.21550936988903557
compas,0,42,0,286,3,"[31, 1, 0, 6, 1, 0, 1, 1, 1, 31]",1,1,"[31.0, 1.0, 0.0, 6.0, 3.2901229214462937, 0.0, 1.0, 1.0, 0.0, 411.2162546235704]",0,True,True,64,49.779,nn,0.785,0.13187553146208472,0.2159377657310424
compas,0,42,0,286,4,"[31, 1, 0, 6, 1, 0, 1, 1, 1, 31]",1,1,"[31.0, 1.0, 0.0, 6.0, 1.390573474917736, 0.0, 1.0, 1.0, 0.0, 464.7240453481692]",0,True,True,64,49.639,nn,0.785,0.13617621823525725,0.21808810911762866
compas,0,42,0,287,0,"[30, 1, 0, 15, 1, 0, 1, 0, 1, 1]",1,1,"[30.40957261777213, 1.0, 0.0, 15.0, 0.6126088231428, 0.0, 1.0, 0.0, 0.0, 913.1329778105041]",0,True,True,64,48.94,nn,0.785,0.17654284288444125,0.2882714214422206
compas,0,42,0,287,1,"[30, 1, 0, 15, 1, 0, 1, 0, 1, 1]",1,1,"[31.638921602240536, 1.0, 0.0, 15.0, 0.6921601259788943, 0.0, 1.0, 0.0, 0.0, 913.3409868027654]",0,True,True,64,48.798,nn,0.785,0.17805275377051336,0.2890263768852567
